ID,LOCATION_TYPE,LOCATION_TYPE_CODE,PSGC_CODE,LOCATION,LOC_CODE,PARENT_CODE,LOCATION_AREA_HA,LOCATION_LON,LOCATION_LAT,YEAR,PERIOD,TC_COUNT
6222,Province,2,PH0803700000,Leyte,37,8,557574.9137,124.75585,10.97461,2023,April,0
6223,Province,2,PH1908700000,Maguindanao,38,15,501126.2256,124.3846,7.03162,2023,April,0
6224,Province,2,PH0600400000,Aklan,4,6,168490.628,122.24801,11.60961,2023,April,0
6225,Province,2,PH1704000000,Marinduque,40,17,92150.51634,121.97191,13.39123,2023,April,0
6226,Province,2,PH0504100000,Masbate,41,5,398936.7474,123.55233,12.29461,2023,April,1
6227,Province,2,PH1004200000,Misamis Occidental,42,10,187094.5163,123.69023,8.32404,2023,April,0
6228,Province,2,PH1004300000,Misamis Oriental,43,10,337853.2765,124.79152,8.63258,2023,April,0
6229,Province,2,PH1404400000,Mountain Province,44,14,211247.8703,121.12926,17.1013,2023,April,0
6230,Province,2,PH0604500000,Negros Occidental,45,6,765872.2498,122.98713,10.31102,2023,April,0
6231,Province,2,PH0704600000,Negros Oriental,46,7,513364.8525,123.03352,9.60691,2023,April,0
6232,Province,2,PH1204700000,North Cotabato,47,12,585977.2617,124.85052,7.2026,2023,April,0
6233,Province,2,PH0804800000,Northern Samar,48,8,344045.7568,124.79173,12.4111,2023,April,1
6234,Province,2,PH0304900000,Nueva Ecija,49,3,545723.5694,121.02057,15.61784,2023,April,1
6235,Province,2,PH0500500000,Albay,5,5,246950.7417,123.61575,13.20972,2023,April,1
6236,Province,2,PH0205000000,Nueva Vizcaya,50,2,412589.2665,121.17179,16.30543,2023,April,1
6237,Province,2,PH1705100000,Occidental Mindoro,51,17,597216.3562,120.89263,12.97198,2023,April,0
6238,Province,2,PH1705200000,Oriental Mindoro,52,17,411534.5134,121.26165,12.96208,2023,April,0
6239,Province,2,PH1705300000,Palawan,53,17,1438791.437,118.74422,9.97851,2023,April,0
6240,Province,2,PH0305400000,Pampanga,54,3,211421.1857,120.64724,15.05852,2023,April,0
6241,Province,2,PH0105500000,Pangasinan,55,1,515455.9092,120.3126,15.9995,2023,April,0
6242,Province,2,PH0405600000,Quezon,56,4,840102.3202,121.96207,14.16651,2023,April,0
6243,Province,2,PH0205700000,Quirino,57,2,276799.6207,121.59554,16.29455,2023,April,1
6244,Province,2,PH0405800000,Rizal,58,4,120029.7294,121.26254,14.6174,2023,April,0
6245,Province,2,PH1705900000,Romblon,59,17,130982.4531,122.23451,12.43569,2023,April,0
6246,Province,2,PH0600600000,Antique,6,6,273659.3448,122.06801,11.12678,2023,April,0
6247,Province,2,PH0806000000,Samar,60,8,538251.1521,124.94033,11.84648,2023,April,0
6248,Province,2,PH0706100000,Siquijor,61,7,31957.7035,123.58866,9.1852,2023,April,0
6249,Province,2,PH0506200000,Sorsogon,62,5,198641.4064,123.92856,12.85433,2023,April,1
6250,Province,2,PH1206300000,South Cotabato,63,12,411942.8819,124.85313,6.28461,2023,April,0
6251,Province,2,PH0806400000,Southern Leyte,64,8,165547.6261,125.05196,10.29123,2023,April,0
6252,Province,2,PH1206500000,Sultan Kudarat,65,12,422488.9048,124.43128,6.53498,2023,April,0
